r,P,m
9.2983922825e-02,9.4813449284e+02,6.7487815742e-06
9.3183888250e-02,9.4813283208e+02,6.7923179569e-06
9.3383853676e-02,9.4813116777e+02,6.8360411477e-06
9.3583819101e-02,9.4812949990e+02,6.8799515462e-06
9.3783784527e-02,9.4812782847e+02,6.9240495521e-06
9.3983749952e-02,9.4812615348e+02,6.9683355650e-06
9.4183715378e-02,9.4812447494e+02,7.0128099845e-06
9.4383680803e-02,9.4812279284e+02,7.0574732103e-06
9.4583646228e-02,9.4812110718e+02,7.1023256421e-06
9.4783611654e-02,9.4811941797e+02,7.1473676794e-06
9.4983577079e-02,9.4811772519e+02,7.1925997219e-06
9.5183542505e-02,9.4811602886e+02,7.2380221692e-06
9.5383507930e-02,9.4811432898e+02,7.2836354209e-06
9.5583473356e-02,9.4811262553e+02,7.3294398767e-06
9.5783438781e-02,9.4811091853e+02,7.3754359363e-06
9.5983404206e-02,9.4810920797e+02,7.4216239991e-06
9.6183369632e-02,9.4810749386e+02,7.4680044648e-06
9.6383335057e-02,9.4810577618e+02,7.5145777331e-06
9.6583300483e-02,9.4810405495e+02,7.5613442035e-06
9.6783265908e-02,9.4810233016e+02,7.6083042757e-06
9.6983231334e-02,9.4810060182e+02,7.6554583493e-06
9.7183196759e-02,9.4809886992e+02,7.7028068238e-06
9.7383162184e-02,9.4809713446e+02,7.7503500989e-06
9.7583127610e-02,9.4809539544e+02,7.7980885742e-06
9.7783093035e-02,9.4809365287e+02,7.8460226493e-06
9.7983058461e-02,9.4809190674e+02,7.8941527237e-06
9.8183023886e-02,9.4809015705e+02,7.9424791971e-06
9.8382989312e-02,9.4808840380e+02,7.9910024690e-06
9.8582954737e-02,9.4808664700e+02,8.0397229391e-06
9.8782920162e-02,9.4808488664e+02,8.0886410069e-06
9.8982885588e-02,9.4808312273e+02,8.1377570720e-06
9.9182851013e-02,9.4808135526e+02,8.1870715340e-06
9.9382816439e-02,9.4807958423e+02,8.2365847924e-06
9.9582781864e-02,9.4807780964e+02,8.2862972469e-06
9.9782747290e-02,9.4807603150e+02,8.3362092970e-06
9.9982712715e-02,9.4807424979e+02,8.3863213423e-06
1.0018267814e-01,9.4807246454e+02,8.4366337823e-06
1.0038264357e-01,9.4807067572e+02,8.4871470166e-06
1.0058260899e-01,9.4806888335e+02,8.5378614448e-06
1.0078257442e-01,9.4806708742e+02,8.5887774664e-06
1.0098253984e-01,9.4806528794e+02,8.6398954810e-06
1.0118250527e-01,9.4806348490e+02,8.6912158881e-06
1.0138247069e-01,9.4806167830e+02,8.7427390874e-06
1.0158243612e-01,9.4805986814e+02,8.7944654782e-06
1.0178240154e-01,9.4805805443e+02,8.8463954603e-06
1.0198236697e-01,9.4805623716e+02,8.8985294331e-06
1.0218233239e-01,9.4805441634e+02,8.9508677962e-06
1.0238229782e-01,9.4805259196e+02,9.0034109491e-06
1.0258226325e-01,9.4805076402e+02,9.0561592913e-06
1.0278222867e-01,9.4804893252e+02,9.1091132225e-06
1.0298219410e-01,9.4804709747e+02,9.1622731420e-06
1.0318215952e-01,9.4804525886e+02,9.2156394495e-06
1.0338212495e-01,9.4804341670e+02,9.2692125445e-06
1.0358209037e-01,9.4804157097e+02,9.3229928264e-06
1.0378205580e-01,9.4803972170e+02,9.3769806949e-06
1.0398202122e-01,9.4803786886e+02,9.4311765494e-06
1.0418198665e-01,9.4803601247e+02,9.4855807895e-06
1.0438195207e-01,9.4803415252e+02,9.5401938146e-06
1.0458191750e-01,9.4803228902e+02,9.5950160243e-06
1.0478188293e-01,9.4803042196e+02,9.6500478180e-06
1.0498184835e-01,9.4802855134e+02,9.7052895954e-06
1.0518181378e-01,9.4802667716e+02,9.7607417558e-06
1.0538177920e-01,9.4802479943e+02,9.8164046988e-06
1.0558174463e-01,9.4802291815e+02,9.8722788239e-06
1.0578171005e-01,9.4802103330e+02,9.9283645306e-06
1.0598167548e-01,9.4801914490e+02,9.9846622184e-06
1.0618164090e-01,9.4801725295e+02,1.0041172287e-05
1.0638160633e-01,9.4801535744e+02,1.0097895135e-05
1.0658157175e-01,9.4801345837e+02,1.0154831163e-05
1.0678153718e-01,9.4801155574e+02,1.0211980770e-05
1.0698150261e-01,9.4800964956e+02,1.0269344355e-05
1.0718146803e-01,9.4800773982e+02,1.0326922318e-05
1.0738143346e-01,9.4800582653e+02,1.0384715059e-05
1.0758139888e-01,9.4800390968e+02,1.0442722977e-05
1.0778136431e-01,9.4800198928e+02,1.0500946471e-05
1.0798132973e-01,9.4800006531e+02,1.0559385941e-05
1.0818129516e-01,9.4799813779e+02,1.0618041786e-05
1.0838126058e-01,9.4799620672e+02,1.0676914406e-05
1.0858122601e-01,9.4799427209e+02,1.0736004200e-05
1.0878119143e-01,9.4799233390e+02,1.0795311568e-05
1.0898115686e-01,9.4799039216e+02,1.0854836909e-05
1.0918112228e-01,9.4798844686e+02,1.0914580622e-05
1.0938108771e-01,9.4798649801e+02,1.0974543108e-05
1.0958105314e-01,9.4798454560e+02,1.1034724765e-05
1.0978101856e-01,9.4798258963e+02,1.1095125993e-05
1.0998098399e-01,9.4798063011e+02,1.1155747191e-05
1.1018094941e-01,9.4797866703e+02,1.1216588759e-05
1.1038091484e-01,9.4797670039e+02,1.1277651096e-05
1.1058088026e-01,9.4797473020e+02,1.1338934602e-05
1.1078084569e-01,9.4797275645e+02,1.1400439675e-05
1.1098081111e-01,9.4797077915e+02,1.1462166717e-05
1.1118077654e-01,9.4796879829e+02,1.1524116125e-05
1.1138074196e-01,9.4796681388e+02,1.1586288299e-05
1.1158070739e-01,9.4796482591e+02,1.1648683640e-05
1.1178067282e-01,9.4796283438e+02,1.1711302545e-05
1.1198063824e-01,9.4796083930e+02,1.1774145415e-05
1.1218060367e-01,9.4795884066e+02,1.1837212649e-05
1.1238056909e-01,9.4795683847e+02,1.1900504646e-05
1.1258053452e-01,9.4795483272e+02,1.1964021806e-05
1.1278049994e-01,9.4795282342e+02,1.2027764528e-05
1.1298046537e-01,9.4795081056e+02,1.2091733212e-05
1.1318043079e-01,9.4794879414e+02,1.2155928256e-05
1.1338039622e-01,9.4794677417e+02,1.2220350061e-05
1.1358036164e-01,9.4794475064e+02,1.2284999026e-05
1.1378032707e-01,9.4794272356e+02,1.2349875550e-05
1.1398029250e-01,9.4794069292e+02,1.2414980032e-05
1.1418025792e-01,9.4793865873e+02,1.2480312872e-05
1.1438022335e-01,9.4793662098e+02,1.2545874469e-05
1.1458018877e-01,9.4793457967e+02,1.2611665223e-05
1.1478015420e-01,9.4793253481e+02,1.2677685533e-05
1.1498011962e-01,9.4793048639e+02,1.2743935798e-05
1.1518008505e-01,9.4792843442e+02,1.2810416418e-05
1.1538005047e-01,9.4792637889e+02,1.2877127792e-05
1.1558001590e-01,9.4792431981e+02,1.2944070319e-05
1.1577998132e-01,9.4792225717e+02,1.3011244400e-05
1.1597994675e-01,9.4792019098e+02,1.3078650432e-05
1.1617991217e-01,9.4791812123e+02,1.3146288816e-05
1.1637987760e-01,9.4791604793e+02,1.3214159950e-05
1.1657984303e-01,9.4791397107e+02,1.3282264235e-05
1.1677980845e-01,9.4791189065e+02,1.3350602069e-05
1.1697977388e-01,9.4790980668e+02,1.3419173852e-05
1.1717973930e-01,9.4790771916e+02,1.3487979983e-05
1.1737970473e-01,9.4790562808e+02,1.3557020862e-05
1.1757967015e-01,9.4790353344e+02,1.3626296888e-05
1.1777963558e-01,9.4790143525e+02,1.3695808459e-05
1.1797960100e-01,9.4789933350e+02,1.3765555977e-05
1.1817956643e-01,9.4789722820e+02,1.3835539839e-05
1.1837953185e-01,9.4789511935e+02,1.3905760445e-05
1.1857949728e-01,9.4789300694e+02,1.3976218194e-05
1.1877946271e-01,9.4789089097e+02,1.4046913486e-05
1.1897942813e-01,9.4788877145e+02,1.4117846721e-05
1.1917939356e-01,9.4788664837e+02,1.4189018296e-05
1.1937935898e-01,9.4788452174e+02,1.4260428612e-05
1.1957932441e-01,9.4788239155e+02,1.4332078069e-05
1.1977928983e-01,9.4788025781e+02,1.4403967064e-05
1.1997925526e-01,9.4787812051e+02,1.4476095998e-05
1.2017922068e-01,9.4787597966e+02,1.4548465270e-05
1.2037918611e-01,9.4787383525e+02,1.4621075279e-05
1.2057915153e-01,9.4787168729e+02,1.4693926424e-05
1.2077911696e-01,9.4786953578e+02,1.4767019105e-05
1.2097908239e-01,9.4786738070e+02,1.4840353720e-05
1.2117904781e-01,9.4786522208e+02,1.4913930670e-05
1.2137901324e-01,9.4786305990e+02,1.4987750354e-05
1.2157897866e-01,9.4786089416e+02,1.5061813170e-05
1.2177894409e-01,9.4785872487e+02,1.5136119518e-05
1.2197890951e-01,9.4785655202e+02,1.5210669798e-05
1.2217887494e-01,9.4785437562e+02,1.5285464408e-05
1.2237884036e-01,9.4785219567e+02,1.5360503748e-05
1.2257880579e-01,9.4785001216e+02,1.5435788217e-05
1.2277877121e-01,9.4784782509e+02,1.5511318214e-05
1.2297873664e-01,9.4784563448e+02,1.5587094139e-05
1.2317870206e-01,9.4784344030e+02,1.5663116390e-05
1.2337866749e-01,9.4784124257e+02,1.5739385368e-05
1.2357863292e-01,9.4783904129e+02,1.5815901470e-05
1.2377859834e-01,9.4783683645e+02,1.5892665098e-05
1.2397856377e-01,9.4783462806e+02,1.5969676649e-05
1.2417852919e-01,9.4783241612e+02,1.6046936522e-05
1.2437849462e-01,9.4783020061e+02,1.6124445118e-05
1.2457846004e-01,9.4782798156e+02,1.6202202836e-05
1.2477842547e-01,9.4782575895e+02,1.6280210074e-05
1.2497839089e-01,9.4782353278e+02,1.6358467232e-05
1.2517835632e-01,9.4782130307e+02,1.6436974709e-05
1.2537832174e-01,9.4781906979e+02,1.6515732904e-05
1.2557828717e-01,9.4781683296e+02,1.6594742216e-05
1.2577825260e-01,9.4781459258e+02,1.6674003045e-05
1.2597821802e-01,9.4781234865e+02,1.6753515790e-05
1.2617818345e-01,9.4781010116e+02,1.6833280850e-05
1.2637814887e-01,9.4780785011e+02,1.6913298625e-05
1.2657811430e-01,9.4780559551e+02,1.6993569512e-05
1.2677807972e-01,9.4780333736e+02,1.7074093913e-05
1.2697804515e-01,9.4780107565e+02,1.7154872225e-05
1.2717801057e-01,9.4779881039e+02,1.7235904848e-05
1.2737797600e-01,9.4779654157e+02,1.7317192181e-05
1.2757794142e-01,9.4779426920e+02,1.7398734623e-05
1.2777790685e-01,9.4779199328e+02,1.7480532574e-05
1.2797787228e-01,9.4778971380e+02,1.7562586433e-05
1.2817783770e-01,9.4778743077e+02,1.7644896598e-05
1.2837780313e-01,9.4778514418e+02,1.7727463469e-05
1.2857776855e-01,9.4778285404e+02,1.7810287446e-05
1.2877773398e-01,9.4778056035e+02,1.7893368927e-05
1.2897769940e-01,9.4777826310e+02,1.7976708311e-05
1.2917766483e-01,9.4777596230e+02,1.8060305998e-05
1.2937763025e-01,9.4777365794e+02,1.8144162386e-05
1.2957759568e-01,9.4777135003e+02,1.8228277875e-05
1.2977756110e-01,9.4776903857e+02,1.8312652865e-05
1.2997752653e-01,9.4776672355e+02,1.8397287753e-05
1.3017749195e-01,9.4776440498e+02,1.8482182940e-05
1.3037745738e-01,9.4776208285e+02,1.8567338824e-05
1.3057742281e-01,9.4775975717e+02,1.8652755805e-05
1.3077738823e-01,9.4775742794e+02,1.8738434281e-05
1.3097735366e-01,9.4775509515e+02,1.8824374652e-05
1.3117731908e-01,9.4775275881e+02,1.8910577317e-05
1.3137728451e-01,9.4775041891e+02,1.8997042675e-05
1.3157724993e-01,9.4774807547e+02,1.9083771124e-05
1.3177721536e-01,9.4774572846e+02,1.9170763065e-05
1.3197718078e-01,9.4774337791e+02,1.9258018897e-05
1.3217714621e-01,9.4774102380e+02,1.9345539018e-05
1.3237711163e-01,9.4773866614e+02,1.9433323827e-05
1.3257707706e-01,9.4773630492e+02,1.9521373724e-05
1.3277704249e-01,9.4773394015e+02,1.9609689107e-05
1.3297700791e-01,9.4773157183e+02,1.9698270376e-05
1.3317697334e-01,9.4772919995e+02,1.9787117930e-05
1.3337693876e-01,9.4772682452e+02,1.9876232168e-05
1.3357690419e-01,9.4772444553e+02,1.9965613489e-05
1.3377686961e-01,9.4772206300e+02,2.0055262292e-05
1.3397683504e-01,9.4771967691e+02,2.0145178976e-05
1.3417680046e-01,9.4771728726e+02,2.0235363940e-05
1.3437676589e-01,9.4771489406e+02,2.0325817583e-05
1.3457673131e-01,9.4771249731e+02,2.0416540305e-05
1.3477669674e-01,9.4771009701e+02,2.0507532504e-05
1.3497666217e-01,9.4770769315e+02,2.0598794579e-05
1.3517662759e-01,9.4770528574e+02,2.0690326930e-05
1.3537659302e-01,9.4770287478e+02,2.0782129955e-05
1.3557655844e-01,9.4770046026e+02,2.0874204054e-05
1.3577652387e-01,9.4769804219e+02,2.0966549625e-05
1.3597648929e-01,9.4769562057e+02,2.1059167068e-05
1.3617645472e-01,9.4769319539e+02,2.1152056782e-05
1.3637642014e-01,9.4769076666e+02,2.1245219165e-05
1.3657638557e-01,9.4768833438e+02,2.1338654617e-05
1.3677635099e-01,9.4768589854e+02,2.1432363536e-05
1.3697631642e-01,9.4768345915e+02,2.1526346323e-05
1.3717628184e-01,9.4768101621e+02,2.1620603374e-05
1.3737624727e-01,9.4767856971e+02,2.1715135091e-05
1.3757621270e-01,9.4767611966e+02,2.1809941871e-05
1.3777617812e-01,9.4767366606e+02,2.1905024115e-05
1.3797614355e-01,9.4767120891e+02,2.2000382219e-05
1.3817610897e-01,9.4766874820e+02,2.2096016585e-05
1.3837607440e-01,9.4766628394e+02,2.2191927610e-05
1.3857603982e-01,9.4766381613e+02,2.2288115694e-05
1.3877600525e-01,9.4766134476e+02,2.2384581236e-05
1.3897597067e-01,9.4765886985e+02,2.2481324634e-05
1.3917593610e-01,9.4765639137e+02,2.2578346288e-05
1.3937590152e-01,9.4765390935e+02,2.2675646596e-05
1.3957586695e-01,9.4765142377e+02,2.2773225958e-05
1.3977583238e-01,9.4764893464e+02,2.2871084773e-05
1.3997579780e-01,9.4764644196e+02,2.2969223439e-05
1.4017576323e-01,9.4764394573e+02,2.3067642356e-05
1.4037572865e-01,9.4764144594e+02,2.3166341922e-05
1.4057569408e-01,9.4763894260e+02,2.3265322536e-05
1.4077565950e-01,9.4763643571e+02,2.3364584598e-05
1.4097562493e-01,9.4763392526e+02,2.3464128506e-05
1.4117559035e-01,9.4763141126e+02,2.3563954659e-05
1.4137555578e-01,9.4762889371e+02,2.3664063457e-05
1.4157552120e-01,9.4762637261e+02,2.3764455297e-05
1.4177548663e-01,9.4762384796e+02,2.3865130580e-05
1.4197545206e-01,9.4762131975e+02,2.3966089703e-05
1.4217541748e-01,9.4761878799e+02,2.4067333066e-05
1.4237538291e-01,9.4761625268e+02,2.4168861069e-05
1.4257534833e-01,9.4761371381e+02,2.4270674108e-05
1.4277531376e-01,9.4761117139e+02,2.4372772585e-05
1.4297527918e-01,9.4760862542e+02,2.4475156897e-05
1.4317524461e-01,9.4760607590e+02,2.4577827443e-05
1.4337521003e-01,9.4760352283e+02,2.4680784623e-05
1.4357517546e-01,9.4760096620e+02,2.4784028835e-05
1.4377514088e-01,9.4759840602e+02,2.4887560478e-05
1.4397510631e-01,9.4759584229e+02,2.4991379951e-05
1.4417507174e-01,9.4759327501e+02,2.5095487653e-05
1.4437503716e-01,9.4759070417e+02,2.5199883983e-05
1.4457500259e-01,9.4758812979e+02,2.5304569339e-05
1.4477496801e-01,9.4758555185e+02,2.5409544121e-05
1.4497493344e-01,9.4758297036e+02,2.5514808728e-05
1.4517489886e-01,9.4758038531e+02,2.5620363557e-05
1.4537486429e-01,9.4757779672e+02,2.5726209009e-05
1.4557482971e-01,9.4757520457e+02,2.5832345482e-05
1.4577479514e-01,9.4757260887e+02,2.5938773375e-05
1.4597476056e-01,9.4757000962e+02,2.6045493086e-05
1.4617472599e-01,9.4756740682e+02,2.6152505016e-05
1.4637469141e-01,9.4756480046e+02,2.6259809561e-05
1.4657465684e-01,9.4756219056e+02,2.6367407122e-05
1.4677462227e-01,9.4755957710e+02,2.6475298097e-05
1.4697458769e-01,9.4755696009e+02,2.6583482885e-05
1.4717455312e-01,9.4755433952e+02,2.6691961884e-05
1.4737451854e-01,9.4755171541e+02,2.6800735494e-05
1.4757448397e-01,9.4754908774e+02,2.6909804114e-05
1.4777444939e-01,9.4754645653e+02,2.7019168142e-05
1.4797441482e-01,9.4754382176e+02,2.7128827977e-05
1.4817438024e-01,9.4754118344e+02,2.7238784018e-05
1.4837434567e-01,9.4753854156e+02,2.7349036664e-05
1.4857431109e-01,9.4753589614e+02,2.7459586313e-05
1.4877427652e-01,9.4753324716e+02,2.7570433364e-05
1.4897424195e-01,9.4753059464e+02,2.7681578217e-05
1.4917420737e-01,9.4752793856e+02,2.7793021269e-05
1.4937417280e-01,9.4752527893e+02,2.7904762920e-05
1.4957413822e-01,9.4752261575e+02,2.8016803569e-05
1.4977410365e-01,9.4751994901e+02,2.8129143613e-05
1.4997406907e-01,9.4751727873e+02,2.8241783453e-05
1.5017403450e-01,9.4751460489e+02,2.8354723487e-05
1.5037399992e-01,9.4751192750e+02,2.8467964113e-05
1.5057396535e-01,9.4750924657e+02,2.8581505731e-05
1.5077393077e-01,9.4750656208e+02,2.8695348739e-05
1.5097389620e-01,9.4750387403e+02,2.8809493535e-05
1.5117386163e-01,9.4750118244e+02,2.8923940520e-05
1.5137382705e-01,9.4749848730e+02,2.9038690090e-05
1.5157379248e-01,9.4749578860e+02,2.9153742646e-05
1.5177375790e-01,9.4749308636e+02,2.9269098586e-05
1.5197372333e-01,9.4749038056e+02,2.9384758308e-05
1.5217368875e-01,9.4748767121e+02,2.9500722212e-05
1.5237365418e-01,9.4748495831e+02,2.9616990696e-05
1.5257361960e-01,9.4748224186e+02,2.9733564158e-05
1.5277358503e-01,9.4747952186e+02,2.9850442998e-05
1.5297355045e-01,9.4747679831e+02,2.9967627615e-05
1.5317351588e-01,9.4747407120e+02,3.0085118406e-05
1.5337348130e-01,9.4747134055e+02,3.0202915771e-05
1.5357344673e-01,9.4746860634e+02,3.0321020109e-05
1.5377341216e-01,9.4746586859e+02,3.0439431818e-05
1.5397337758e-01,9.4746312728e+02,3.0558151296e-05
1.5417334301e-01,9.4746038242e+02,3.0677178943e-05
1.5437330843e-01,9.4745763401e+02,3.0796515158e-05
1.5457327386e-01,9.4745488205e+02,3.0916160338e-05
1.5477323928e-01,9.4745212654e+02,3.1036114883e-05
1.5497320471e-01,9.4744936748e+02,3.1156379191e-05
1.5517317013e-01,9.4744660487e+02,3.1276953661e-05
1.5537313556e-01,9.4744383871e+02,3.1397838692e-05
1.5557310098e-01,9.4744106899e+02,3.1519034682e-05
1.5577306641e-01,9.4743829573e+02,3.1640542030e-05
1.5597303184e-01,9.4743551891e+02,3.1762361134e-05
1.5617299726e-01,9.4743273855e+02,3.1884492394e-05
1.5637296269e-01,9.4742995463e+02,3.2006936208e-05
1.5657292811e-01,9.4742716717e+02,3.2129692975e-05
1.5677289354e-01,9.4742437615e+02,3.2252763093e-05
1.5697285896e-01,9.4742158158e+02,3.2376146961e-05
1.5717282439e-01,9.4741878346e+02,3.2499844977e-05
1.5737278981e-01,9.4741598180e+02,3.2623857540e-05
1.5757275524e-01,9.4741317658e+02,3.2748185050e-05
1.5777272066e-01,9.4741036781e+02,3.2872827903e-05
1.5797268609e-01,9.4740755549e+02,3.2997786500e-05
1.5817265152e-01,9.4740473962e+02,3.3123061239e-05
1.5837261694e-01,9.4740192020e+02,3.3248652517e-05
1.5857258237e-01,9.4739909723e+02,3.3374560735e-05
1.5877254779e-01,9.4739627071e+02,3.3500786290e-05
1.5897251322e-01,9.4739344064e+02,3.3627329582e-05
1.5917247864e-01,9.4739060702e+02,3.3754191008e-05
1.5937244407e-01,9.4738776985e+02,3.3881370967e-05
1.5957240949e-01,9.4738492913e+02,3.4008869858e-05
1.5977237492e-01,9.4738208486e+02,3.4136688080e-05
1.5997234034e-01,9.4737923704e+02,3.4264826031e-05
1.6017230577e-01,9.4737638566e+02,3.4393284110e-05
1.6037227119e-01,9.4737353074e+02,3.4522062715e-05
1.6057223662e-01,9.4737067227e+02,3.4651162244e-05
1.6077220205e-01,9.4736781025e+02,3.4780583097e-05
1.6097216747e-01,9.4736494468e+02,3.4910325672e-05
1.6117213290e-01,9.4736207556e+02,3.5040390368e-05
1.6137209832e-01,9.4735920289e+02,3.5170777582e-05
1.6157206375e-01,9.4735632667e+02,3.5301487714e-05
1.6177202917e-01,9.4735344690e+02,3.5432521163e-05
1.6197199460e-01,9.4735056358e+02,3.5563878326e-05
1.6217196002e-01,9.4734767671e+02,3.5695559602e-05
1.6237192545e-01,9.4734478629e+02,3.5827565390e-05
1.6257189087e-01,9.4734189232e+02,3.5959896088e-05
1.6277185630e-01,9.4733899480e+02,3.6092552095e-05
1.6297182173e-01,9.4733609373e+02,3.6225533810e-05
1.6317178715e-01,9.4733318911e+02,3.6358841630e-05
1.6337175258e-01,9.4733028095e+02,3.6492475955e-05
1.6357171800e-01,9.4732736923e+02,3.6626437183e-05
1.6377168343e-01,9.4732445396e+02,3.6760725712e-05
1.6397164885e-01,9.4732153515e+02,3.6895341941e-05
1.6417161428e-01,9.4731861278e+02,3.7030286268e-05
1.6437157970e-01,9.4731568686e+02,3.7165559093e-05
1.6457154513e-01,9.4731275740e+02,3.7301160813e-05
1.6477151055e-01,9.4730982439e+02,3.7437091826e-05
1.6497147598e-01,9.4730688782e+02,3.7573352532e-05
1.6517144141e-01,9.4730394771e+02,3.7709943329e-05
1.6537140683e-01,9.4730100405e+02,3.7846864615e-05
1.6557137226e-01,9.4729805684e+02,3.7984116789e-05
1.6577133768e-01,9.4729510608e+02,3.8121700249e-05
1.6597130311e-01,9.4729215177e+02,3.8259615394e-05
1.6617126853e-01,9.4728919391e+02,3.8397862622e-05
1.6637123396e-01,9.4728623250e+02,3.8536442332e-05
1.6657119938e-01,9.4728326754e+02,3.8675354921e-05
1.6677116481e-01,9.4728029904e+02,3.8814600789e-05
1.6697113023e-01,9.4727732698e+02,3.8954180334e-05
1.6717109566e-01,9.4727435138e+02,3.9094093955e-05
1.6737106108e-01,9.4727137223e+02,3.9234342049e-05
1.6757102651e-01,9.4726838952e+02,3.9374925016e-05
1.6777099194e-01,9.4726540327e+02,3.9515843253e-05
1.6797095736e-01,9.4726241347e+02,3.9657097159e-05
1.6817092279e-01,9.4725942013e+02,3.9798687133e-05
1.6837088821e-01,9.4725642323e+02,3.9940613573e-05
1.6857085364e-01,9.4725342278e+02,4.0082876877e-05
1.6877081906e-01,9.4725041879e+02,4.0225477443e-05
1.6897078449e-01,9.4724741124e+02,4.0368415671e-05
1.6917074991e-01,9.4724440015e+02,4.0511691958e-05
1.6937071534e-01,9.4724138551e+02,4.0655306703e-05
1.6957068076e-01,9.4723836732e+02,4.0799260305e-05
1.6977064619e-01,9.4723534558e+02,4.0943553161e-05
1.6997061162e-01,9.4723232029e+02,4.1088185670e-05
1.7017057704e-01,9.4722929146e+02,4.1233158230e-05
1.7037054247e-01,9.4722625907e+02,4.1378471241e-05
1.7057050789e-01,9.4722322314e+02,4.1524125099e-05
1.7077047332e-01,9.4722018366e+02,4.1670120204e-05
1.7097043874e-01,9.4721714063e+02,4.1816456953e-05
1.7117040417e-01,9.4721409405e+02,4.1963135746e-05
1.7137036959e-01,9.4721104392e+02,4.2110156981e-05
1.7157033502e-01,9.4720799025e+02,4.2257521055e-05
1.7177030044e-01,9.4720493303e+02,4.2405228367e-05
1.7197026587e-01,9.4720187225e+02,4.2553279316e-05
1.7217023130e-01,9.4719880793e+02,4.2701674300e-05
1.7237019672e-01,9.4719574007e+02,4.2850413717e-05
1.7257016215e-01,9.4719266865e+02,4.2999497966e-05
1.7277012757e-01,9.4718959368e+02,4.3148927444e-05
1.7297009300e-01,9.4718651517e+02,4.3298702551e-05
1.7317005842e-01,9.4718343311e+02,4.3448823684e-05
1.7337002385e-01,9.4718034750e+02,4.3599291242e-05
1.7356998927e-01,9.4717725835e+02,4.3750105622e-05
1.7376995470e-01,9.4717416564e+02,4.3901267224e-05
1.7396992012e-01,9.4717106939e+02,4.4052776446e-05
1.7416988555e-01,9.4716796959e+02,4.4204633686e-05
1.7436985097e-01,9.4716486624e+02,4.4356839342e-05
1.7456981640e-01,9.4716175934e+02,4.4509393812e-05
1.7476978183e-01,9.4715864890e+02,4.4662297495e-05
1.7496974725e-01,9.4715553490e+02,4.4815550789e-05
1.7516971268e-01,9.4715241736e+02,4.4969154092e-05
1.7536967810e-01,9.4714929627e+02,4.5123107803e-05
1.7556964353e-01,9.4714617164e+02,4.5277412320e-05
1.7576960895e-01,9.4714304345e+02,4.5432068040e-05
1.7596957438e-01,9.4713991172e+02,4.5587075363e-05
1.7616953980e-01,9.4713677644e+02,4.5742434687e-05
1.7636950523e-01,9.4713363762e+02,4.5898146409e-05
