P,rho
1.524800e+02,8.683279e+00
1.524900e+02,8.683444e+00
1.525000e+02,8.683610e+00
1.525100e+02,8.683775e+00
1.525200e+02,8.683941e+00
1.525300e+02,8.684107e+00
1.525400e+02,8.684272e+00
1.525500e+02,8.684438e+00
1.525600e+02,8.684603e+00
1.525700e+02,8.684769e+00
1.525800e+02,8.684934e+00
1.525900e+02,8.685100e+00
1.526000e+02,8.685265e+00
1.526100e+02,8.685431e+00
1.526200e+02,8.685596e+00
1.526300e+02,8.685762e+00
1.526400e+02,8.685927e+00
1.526500e+02,8.686093e+00
1.526600e+02,8.686258e+00
1.526700e+02,8.686424e+00
1.526800e+02,8.686589e+00
1.526900e+02,8.686755e+00
1.527000e+02,8.686920e+00
1.527100e+02,8.687086e+00
1.527200e+02,8.687251e+00
1.527300e+02,8.687417e+00
1.527400e+02,8.687582e+00
1.527500e+02,8.687747e+00
1.527600e+02,8.687913e+00
1.527700e+02,8.688078e+00
1.527800e+02,8.688244e+00
1.527900e+02,8.688409e+00
1.528000e+02,8.688574e+00
1.528100e+02,8.688740e+00
1.528200e+02,8.688905e+00
1.528300e+02,8.689070e+00
1.528400e+02,8.689236e+00
1.528500e+02,8.689401e+00
1.528600e+02,8.689566e+00
1.528700e+02,8.689732e+00
1.528800e+02,8.689897e+00
1.528900e+02,8.690062e+00
1.529000e+02,8.690228e+00
1.529100e+02,8.690393e+00
1.529200e+02,8.690558e+00
1.529300e+02,8.690723e+00
1.529400e+02,8.690889e+00
1.529500e+02,8.691054e+00
1.529600e+02,8.691219e+00
1.529700e+02,8.691384e+00
1.529800e+02,8.691550e+00
1.529900e+02,8.691715e+00
1.530000e+02,8.691880e+00
1.530100e+02,8.692045e+00
1.530200e+02,8.692211e+00
1.530300e+02,8.692376e+00
1.530400e+02,8.692541e+00
1.530500e+02,8.692706e+00
1.530600e+02,8.692871e+00
1.530700e+02,8.693036e+00
1.530800e+02,8.693202e+00
1.530900e+02,8.693367e+00
1.531000e+02,8.693532e+00
1.531100e+02,8.693697e+00
1.531200e+02,8.693862e+00
1.531300e+02,8.694027e+00
1.531400e+02,8.694192e+00
1.531500e+02,8.694357e+00
1.531600e+02,8.694523e+00
1.531700e+02,8.694688e+00
1.531800e+02,8.694853e+00
1.531900e+02,8.695018e+00
1.532000e+02,8.695183e+00
1.532100e+02,8.695348e+00
1.532200e+02,8.695513e+00
1.532300e+02,8.695678e+00
1.532400e+02,8.695843e+00
1.532500e+02,8.696008e+00
1.532600e+02,8.696173e+00
1.532700e+02,8.696338e+00
1.532800e+02,8.696503e+00
1.532900e+02,8.696668e+00
1.533000e+02,8.696833e+00
1.533100e+02,8.696998e+00
1.533200e+02,8.697163e+00
1.533300e+02,8.697328e+00
1.533400e+02,8.697493e+00
1.533500e+02,8.697658e+00
1.533600e+02,8.697823e+00
1.533700e+02,8.697988e+00
1.533800e+02,8.698153e+00
1.533900e+02,8.698318e+00
1.534000e+02,8.698483e+00
1.534100e+02,8.698648e+00
1.534200e+02,8.698812e+00
1.534300e+02,8.698977e+00
1.534400e+02,8.699142e+00
1.534500e+02,8.699307e+00
1.534600e+02,8.699472e+00
1.534700e+02,8.699637e+00
1.534800e+02,8.699802e+00
1.534900e+02,8.699967e+00
1.535000e+02,8.700131e+00
1.535100e+02,8.700296e+00
1.535200e+02,8.700461e+00
1.535300e+02,8.700626e+00
1.535400e+02,8.700791e+00
1.535500e+02,8.700955e+00
1.535600e+02,8.701120e+00
1.535700e+02,8.701285e+00
1.535800e+02,8.701450e+00
1.535900e+02,8.701615e+00
1.536000e+02,8.701779e+00
1.536100e+02,8.701944e+00
1.536200e+02,8.702109e+00
1.536300e+02,8.702274e+00
1.536400e+02,8.702438e+00
1.536500e+02,8.702603e+00
1.536600e+02,8.702768e+00
1.536700e+02,8.702932e+00
1.536800e+02,8.703097e+00
1.536900e+02,8.703262e+00
1.537000e+02,8.703427e+00
1.537100e+02,8.703591e+00
1.537200e+02,8.703756e+00
1.537300e+02,8.703921e+00
1.537400e+02,8.704085e+00
1.537500e+02,8.704250e+00
1.537600e+02,8.704414e+00
1.537700e+02,8.704579e+00
1.537800e+02,8.704744e+00
1.537900e+02,8.704908e+00
1.538000e+02,8.705073e+00
1.538100e+02,8.705238e+00
1.538200e+02,8.705402e+00
1.538300e+02,8.705567e+00
1.538400e+02,8.705731e+00
1.538500e+02,8.705896e+00
1.538600e+02,8.706060e+00
1.538700e+02,8.706225e+00
1.538800e+02,8.706390e+00
1.538900e+02,8.706554e+00
1.539000e+02,8.706719e+00
1.539100e+02,8.706883e+00
1.539200e+02,8.707048e+00
1.539300e+02,8.707212e+00
1.539400e+02,8.707377e+00
1.539500e+02,8.707541e+00
1.539600e+02,8.707706e+00
1.539700e+02,8.707870e+00
1.539800e+02,8.708035e+00
1.539900e+02,8.708199e+00
1.540000e+02,8.708364e+00
1.540100e+02,8.708528e+00
1.540200e+02,8.708692e+00
1.540300e+02,8.708857e+00
1.540400e+02,8.709021e+00
1.540500e+02,8.709186e+00
1.540600e+02,8.709350e+00
1.540700e+02,8.709515e+00
1.540800e+02,8.709679e+00
1.540900e+02,8.709843e+00
1.541000e+02,8.710008e+00
1.541100e+02,8.710172e+00
1.541200e+02,8.710336e+00
1.541300e+02,8.710501e+00
1.541400e+02,8.710665e+00
1.541500e+02,8.710830e+00
1.541600e+02,8.710994e+00
1.541700e+02,8.711158e+00
1.541800e+02,8.711323e+00
1.541900e+02,8.711487e+00
1.542000e+02,8.711651e+00
1.542100e+02,8.711815e+00
1.542200e+02,8.711980e+00
1.542300e+02,8.712144e+00
1.542400e+02,8.712308e+00
1.542500e+02,8.712473e+00
1.542600e+02,8.712637e+00
1.542700e+02,8.712801e+00
1.542800e+02,8.712965e+00
1.542900e+02,8.713130e+00
1.543000e+02,8.713294e+00
1.543100e+02,8.713458e+00
1.543200e+02,8.713622e+00
1.543300e+02,8.713786e+00
1.543400e+02,8.713951e+00
1.543500e+02,8.714115e+00
1.543600e+02,8.714279e+00
1.543700e+02,8.714443e+00
1.543800e+02,8.714607e+00
1.543900e+02,8.714772e+00
1.544000e+02,8.714936e+00
1.544100e+02,8.715100e+00
1.544200e+02,8.715264e+00
1.544300e+02,8.715428e+00
1.544400e+02,8.715592e+00
1.544500e+02,8.715756e+00
1.544600e+02,8.715921e+00
1.544700e+02,8.716085e+00
1.544800e+02,8.716249e+00
1.544900e+02,8.716413e+00
1.545000e+02,8.716577e+00
1.545100e+02,8.716741e+00
1.545200e+02,8.716905e+00
1.545300e+02,8.717069e+00
1.545400e+02,8.717233e+00
1.545500e+02,8.717397e+00
1.545600e+02,8.717561e+00
1.545700e+02,8.717725e+00
1.545800e+02,8.717889e+00
1.545900e+02,8.718053e+00
1.546000e+02,8.718217e+00
1.546100e+02,8.718381e+00
1.546200e+02,8.718545e+00
1.546300e+02,8.718709e+00
1.546400e+02,8.718873e+00
1.546500e+02,8.719037e+00
1.546600e+02,8.719201e+00
1.546700e+02,8.719365e+00
1.546800e+02,8.719529e+00
1.546900e+02,8.719693e+00
1.547000e+02,8.719857e+00
1.547100e+02,8.720021e+00
1.547200e+02,8.720185e+00
1.547300e+02,8.720349e+00
1.547400e+02,8.720513e+00
1.547500e+02,8.720676e+00
1.547600e+02,8.720840e+00
1.547700e+02,8.721004e+00
1.547800e+02,8.721168e+00
1.547900e+02,8.721332e+00
1.548000e+02,8.721496e+00
1.548100e+02,8.721660e+00
1.548200e+02,8.721824e+00
1.548300e+02,8.721987e+00
1.548400e+02,8.722151e+00
1.548500e+02,8.722315e+00
1.548600e+02,8.722479e+00
1.548700e+02,8.722643e+00
1.548800e+02,8.722806e+00
1.548900e+02,8.722970e+00
1.549000e+02,8.723134e+00
1.549100e+02,8.723298e+00
1.549200e+02,8.723461e+00
1.549300e+02,8.723625e+00
1.549400e+02,8.723789e+00
1.549500e+02,8.723953e+00
1.549600e+02,8.724116e+00
1.549700e+02,8.724280e+00
1.549800e+02,8.724444e+00
1.549900e+02,8.724608e+00
1.550000e+02,8.724771e+00
1.550100e+02,8.724935e+00
1.550200e+02,8.725099e+00
1.550300e+02,8.725262e+00
1.550400e+02,8.725426e+00
1.550500e+02,8.725590e+00
1.550600e+02,8.725753e+00
1.550700e+02,8.725917e+00
1.550800e+02,8.726081e+00
1.550900e+02,8.726244e+00
1.551000e+02,8.726408e+00
1.551100e+02,8.726572e+00
1.551200e+02,8.726735e+00
1.551300e+02,8.726899e+00
1.551400e+02,8.727062e+00
1.551500e+02,8.727226e+00
1.551600e+02,8.727390e+00
1.551700e+02,8.727553e+00
1.551800e+02,8.727717e+00
1.551900e+02,8.727880e+00
1.552000e+02,8.728044e+00
1.552100e+02,8.728207e+00
1.552200e+02,8.728371e+00
1.552300e+02,8.728535e+00
1.552400e+02,8.728698e+00
1.552500e+02,8.728862e+00
1.552600e+02,8.729025e+00
1.552700e+02,8.729189e+00
1.552800e+02,8.729352e+00
1.552900e+02,8.729516e+00
1.553000e+02,8.729679e+00
1.553100e+02,8.729843e+00
1.553200e+02,8.730006e+00
1.553300e+02,8.730169e+00
1.553400e+02,8.730333e+00
1.553500e+02,8.730496e+00
1.553600e+02,8.730660e+00
1.553700e+02,8.730823e+00
1.553800e+02,8.730987e+00
1.553900e+02,8.731150e+00
1.554000e+02,8.731313e+00
1.554100e+02,8.731477e+00
1.554200e+02,8.731640e+00
1.554300e+02,8.731804e+00
1.554400e+02,8.731967e+00
1.554500e+02,8.732130e+00
1.554600e+02,8.732294e+00
1.554700e+02,8.732457e+00
1.554800e+02,8.732620e+00
1.554900e+02,8.732784e+00
1.555000e+02,8.732947e+00
1.555100e+02,8.733110e+00
1.555200e+02,8.733274e+00
1.555300e+02,8.733437e+00
1.555400e+02,8.733600e+00
1.555500e+02,8.733764e+00
1.555600e+02,8.733927e+00
1.555700e+02,8.734090e+00
1.555800e+02,8.734254e+00
1.555900e+02,8.734417e+00
1.556000e+02,8.734580e+00
1.556100e+02,8.734743e+00
1.556200e+02,8.734907e+00
1.556300e+02,8.735070e+00
1.556400e+02,8.735233e+00
1.556500e+02,8.735396e+00
1.556600e+02,8.735559e+00
1.556700e+02,8.735723e+00
1.556800e+02,8.735886e+00
1.556900e+02,8.736049e+00
1.557000e+02,8.736212e+00
1.557100e+02,8.736375e+00
1.557200e+02,8.736539e+00
1.557300e+02,8.736702e+00
1.557400e+02,8.736865e+00
1.557500e+02,8.737028e+00
1.557600e+02,8.737191e+00
1.557700e+02,8.737354e+00
1.557800e+02,8.737517e+00
1.557900e+02,8.737681e+00
1.558000e+02,8.737844e+00
1.558100e+02,8.738007e+00
1.558200e+02,8.738170e+00
1.558300e+02,8.738333e+00
1.558400e+02,8.738496e+00
1.558500e+02,8.738659e+00
1.558600e+02,8.738822e+00
1.558700e+02,8.738985e+00
1.558800e+02,8.739148e+00
1.558900e+02,8.739311e+00
1.559000e+02,8.739474e+00
1.559100e+02,8.739637e+00
1.559200e+02,8.739800e+00
1.559300e+02,8.739963e+00
1.559400e+02,8.740126e+00
1.559500e+02,8.740289e+00
1.559600e+02,8.740452e+00
1.559700e+02,8.740615e+00
1.559800e+02,8.740778e+00
1.559900e+02,8.740941e+00
1.560000e+02,8.741104e+00
1.560100e+02,8.741267e+00
1.560200e+02,8.741430e+00
1.560300e+02,8.741593e+00
1.560400e+02,8.741756e+00
1.560500e+02,8.741919e+00
1.560600e+02,8.742082e+00
1.560700e+02,8.742245e+00
1.560800e+02,8.742408e+00
1.560900e+02,8.742571e+00
1.561000e+02,8.742734e+00
1.561100e+02,8.742896e+00
1.561200e+02,8.743059e+00
1.561300e+02,8.743222e+00
1.561400e+02,8.743385e+00
1.561500e+02,8.743548e+00
1.561600e+02,8.743711e+00
1.561700e+02,8.743874e+00
1.561800e+02,8.744036e+00
1.561900e+02,8.744199e+00
1.562000e+02,8.744362e+00
1.562100e+02,8.744525e+00
1.562200e+02,8.744688e+00
1.562300e+02,8.744850e+00
1.562400e+02,8.745013e+00
1.562500e+02,8.745176e+00
1.562600e+02,8.745339e+00
1.562700e+02,8.745501e+00
1.562800e+02,8.745664e+00
1.562900e+02,8.745827e+00
1.563000e+02,8.745990e+00
1.563100e+02,8.746152e+00
1.563200e+02,8.746315e+00
1.563300e+02,8.746478e+00
1.563400e+02,8.746641e+00
1.563500e+02,8.746803e+00
1.563600e+02,8.746966e+00
1.563700e+02,8.747129e+00
1.563800e+02,8.747291e+00
1.563900e+02,8.747454e+00
1.564000e+02,8.747617e+00
1.564100e+02,8.747779e+00
1.564200e+02,8.747942e+00
1.564300e+02,8.748105e+00
1.564400e+02,8.748267e+00
1.564500e+02,8.748430e+00
1.564600e+02,8.748593e+00
1.564700e+02,8.748755e+00
1.564800e+02,8.748918e+00
1.564900e+02,8.749080e+00
1.565000e+02,8.749243e+00
1.565100e+02,8.749406e+00
1.565200e+02,8.749568e+00
1.565300e+02,8.749731e+00
1.565400e+02,8.749893e+00
1.565500e+02,8.750056e+00
1.565600e+02,8.750218e+00
1.565700e+02,8.750381e+00
1.565800e+02,8.750543e+00
1.565900e+02,8.750706e+00
1.566000e+02,8.750868e+00
1.566100e+02,8.751031e+00
1.566200e+02,8.751194e+00
1.566300e+02,8.751356e+00
1.566400e+02,8.751518e+00
1.566500e+02,8.751681e+00
1.566600e+02,8.751843e+00
1.566700e+02,8.752006e+00
1.566800e+02,8.752168e+00
1.566900e+02,8.752331e+00
1.567000e+02,8.752493e+00
1.567100e+02,8.752656e+00
1.567200e+02,8.752818e+00
1.567300e+02,8.752981e+00
1.567400e+02,8.753143e+00
1.567500e+02,8.753305e+00
1.567600e+02,8.753468e+00
1.567700e+02,8.753630e+00
1.567800e+02,8.753793e+00
1.567900e+02,8.753955e+00
1.568000e+02,8.754117e+00
1.568100e+02,8.754280e+00
1.568200e+02,8.754442e+00
1.568300e+02,8.754604e+00
1.568400e+02,8.754767e+00
1.568500e+02,8.754929e+00
1.568600e+02,8.755091e+00
1.568700e+02,8.755254e+00
1.568800e+02,8.755416e+00
1.568900e+02,8.755578e+00
1.569000e+02,8.755741e+00
1.569100e+02,8.755903e+00
1.569200e+02,8.756065e+00
1.569300e+02,8.756227e+00
1.569400e+02,8.756390e+00
1.569500e+02,8.756552e+00
1.569600e+02,8.756714e+00
1.569700e+02,8.756877e+00
1.569800e+02,8.757039e+00
1.569900e+02,8.757201e+00
1.570000e+02,8.757363e+00
1.570100e+02,8.757525e+00
1.570200e+02,8.757688e+00
1.570300e+02,8.757850e+00
1.570400e+02,8.758012e+00
1.570500e+02,8.758174e+00
1.570600e+02,8.758336e+00
1.570700e+02,8.758499e+00
1.570800e+02,8.758661e+00
1.570900e+02,8.758823e+00
1.571000e+02,8.758985e+00
1.571100e+02,8.759147e+00
1.571200e+02,8.759309e+00
1.571300e+02,8.759471e+00
1.571400e+02,8.759634e+00
1.571500e+02,8.759796e+00
1.571600e+02,8.759958e+00
1.571700e+02,8.760120e+00
1.571800e+02,8.760282e+00
1.571900e+02,8.760444e+00
1.572000e+02,8.760606e+00
1.572100e+02,8.760768e+00
1.572200e+02,8.760930e+00
1.572300e+02,8.761092e+00
1.572400e+02,8.761254e+00
1.572500e+02,8.761416e+00
1.572600e+02,8.761579e+00
1.572700e+02,8.761741e+00
1.572800e+02,8.761903e+00
1.572900e+02,8.762065e+00
1.573000e+02,8.762227e+00
1.573100e+02,8.762389e+00
1.573200e+02,8.762551e+00
1.573300e+02,8.762713e+00
1.573400e+02,8.762875e+00
1.573500e+02,8.763037e+00
1.573600e+02,8.763198e+00
1.573700e+02,8.763360e+00
1.573800e+02,8.763522e+00
1.573900e+02,8.763684e+00
1.574000e+02,8.763846e+00
1.574100e+02,8.764008e+00
1.574200e+02,8.764170e+00
1.574300e+02,8.764332e+00
1.574400e+02,8.764494e+00
1.574500e+02,8.764656e+00
1.574600e+02,8.764818e+00
1.574700e+02,8.764980e+00
1.574800e+02,8.765141e+00
1.574900e+02,8.765303e+00
1.575000e+02,8.765465e+00
1.575100e+02,8.765627e+00
1.575200e+02,8.765789e+00
1.575300e+02,8.765951e+00
1.575400e+02,8.766113e+00
1.575500e+02,8.766274e+00
1.575600e+02,8.766436e+00
1.575700e+02,8.766598e+00
1.575800e+02,8.766760e+00
1.575900e+02,8.766922e+00
1.576000e+02,8.767083e+00
1.576100e+02,8.767245e+00
1.576200e+02,8.767407e+00
1.576300e+02,8.767569e+00
1.576400e+02,8.767730e+00
1.576500e+02,8.767892e+00
1.576600e+02,8.768054e+00
1.576700e+02,8.768216e+00
1.576800e+02,8.768377e+00
1.576900e+02,8.768539e+00
1.577000e+02,8.768701e+00
1.577100e+02,8.768863e+00
1.577200e+02,8.769024e+00
1.577300e+02,8.769186e+00
1.577400e+02,8.769348e+00
1.577500e+02,8.769509e+00
1.577600e+02,8.769671e+00
1.577700e+02,8.769833e+00
1.577800e+02,8.769994e+00
1.577900e+02,8.770156e+00
1.578000e+02,8.770318e+00
1.578100e+02,8.770479e+00
1.578200e+02,8.770641e+00
1.578300e+02,8.770803e+00
1.578400e+02,8.770964e+00
1.578500e+02,8.771126e+00
1.578600e+02,8.771287e+00
1.578700e+02,8.771449e+00
1.578800e+02,8.771611e+00
1.578900e+02,8.771772e+00
1.579000e+02,8.771934e+00
1.579100e+02,8.772095e+00
1.579200e+02,8.772257e+00
1.579300e+02,8.772418e+00
1.579400e+02,8.772580e+00
1.579500e+02,8.772741e+00
1.579600e+02,8.772903e+00
1.579700e+02,8.773064e+00
1.579800e+02,8.773226e+00
1.579900e+02,8.773387e+00
1.580000e+02,8.773549e+00
1.580100e+02,8.773710e+00
1.580200e+02,8.773872e+00
1.580300e+02,8.774033e+00
1.580400e+02,8.774195e+00
1.580500e+02,8.774356e+00
1.580600e+02,8.774518e+00
1.580700e+02,8.774679e+00
1.580800e+02,8.774841e+00
1.580900e+02,8.775002e+00
1.581000e+02,8.775164e+00
1.581100e+02,8.775325e+00
1.581200e+02,8.775486e+00
1.581300e+02,8.775648e+00
1.581400e+02,8.775809e+00
1.581500e+02,8.775971e+00
1.581600e+02,8.776132e+00
1.581700e+02,8.776293e+00
1.581800e+02,8.776455e+00
1.581900e+02,8.776616e+00
1.582000e+02,8.776777e+00
1.582100e+02,8.776939e+00
1.582200e+02,8.777100e+00
1.582300e+02,8.777261e+00
1.582400e+02,8.777423e+00
1.582500e+02,8.777584e+00
1.582600e+02,8.777745e+00
1.582700e+02,8.777907e+00
1.582800e+02,8.778068e+00
1.582900e+02,8.778229e+00
1.583000e+02,8.778391e+00
1.583100e+02,8.778552e+00
1.583200e+02,8.778713e+00
1.583300e+02,8.778874e+00
1.583400e+02,8.779036e+00
1.583500e+02,8.779197e+00
1.583600e+02,8.779358e+00
1.583700e+02,8.779519e+00
1.583800e+02,8.779680e+00
1.583900e+02,8.779842e+00
1.584000e+02,8.780003e+00
1.584100e+02,8.780164e+00
1.584200e+02,8.780325e+00
1.584300e+02,8.780486e+00
1.584400e+02,8.780648e+00
1.584500e+02,8.780809e+00
1.584600e+02,8.780970e+00
1.584700e+02,8.781131e+00
1.584800e+02,8.781292e+00
1.584900e+02,8.781453e+00
1.585000e+02,8.781615e+00
1.585100e+02,8.781776e+00
1.585200e+02,8.781937e+00
1.585300e+02,8.782098e+00
1.585400e+02,8.782259e+00
1.585500e+02,8.782420e+00
1.585600e+02,8.782581e+00
1.585700e+02,8.782742e+00
1.585800e+02,8.782903e+00
1.585900e+02,8.783064e+00
1.586000e+02,8.783226e+00
1.586100e+02,8.783387e+00
1.586200e+02,8.783548e+00
1.586300e+02,8.783709e+00
1.586400e+02,8.783870e+00
1.586500e+02,8.784031e+00
1.586600e+02,8.784192e+00
1.586700e+02,8.784353e+00
1.586800e+02,8.784514e+00
1.586900e+02,8.784675e+00
1.587000e+02,8.784836e+00
1.587100e+02,8.784997e+00
1.587200e+02,8.785158e+00
1.587300e+02,8.785319e+00
1.587400e+02,8.785480e+00
1.587500e+02,8.785641e+00
1.587600e+02,8.785802e+00
1.587700e+02,8.785963e+00
1.587800e+02,8.786123e+00
1.587900e+02,8.786284e+00
1.588000e+02,8.786445e+00
1.588100e+02,8.786606e+00
1.588200e+02,8.786767e+00
1.588300e+02,8.786928e+00
1.588400e+02,8.787089e+00
1.588500e+02,8.787250e+00
1.588600e+02,8.787411e+00
1.588700e+02,8.787572e+00
1.588800e+02,8.787732e+00
1.588900e+02,8.787893e+00
1.589000e+02,8.788054e+00
1.589100e+02,8.788215e+00
1.589200e+02,8.788376e+00
1.589300e+02,8.788537e+00
1.589400e+02,8.788697e+00
1.589500e+02,8.788858e+00
1.589600e+02,8.789019e+00
1.589700e+02,8.789180e+00
1.589800e+02,8.789341e+00
1.589900e+02,8.789501e+00
1.590000e+02,8.789662e+00
1.590100e+02,8.789823e+00
1.590200e+02,8.789984e+00
1.590300e+02,8.790145e+00
1.590400e+02,8.790305e+00
1.590500e+02,8.790466e+00
1.590600e+02,8.790627e+00
1.590700e+02,8.790787e+00
1.590800e+02,8.790948e+00
1.590900e+02,8.791109e+00
1.591000e+02,8.791270e+00
1.591100e+02,8.791430e+00
1.591200e+02,8.791591e+00
1.591300e+02,8.791752e+00
1.591400e+02,8.791912e+00
1.591500e+02,8.792073e+00
1.591600e+02,8.792234e+00
1.591700e+02,8.792394e+00
1.591800e+02,8.792555e+00
1.591900e+02,8.792716e+00
1.592000e+02,8.792876e+00
1.592100e+02,8.793037e+00
1.592200e+02,8.793198e+00
1.592300e+02,8.793358e+00
1.592400e+02,8.793519e+00
1.592500e+02,8.793679e+00
1.592600e+02,8.793840e+00
1.592700e+02,8.794001e+00
1.592800e+02,8.794161e+00
1.592900e+02,8.794322e+00
1.593000e+02,8.794482e+00
1.593100e+02,8.794643e+00
1.593200e+02,8.794803e+00
1.593300e+02,8.794964e+00
1.593400e+02,8.795124e+00
1.593500e+02,8.795285e+00
1.593600e+02,8.795445e+00
1.593700e+02,8.795606e+00
1.593800e+02,8.795766e+00
1.593900e+02,8.795927e+00
1.594000e+02,8.796087e+00
1.594100e+02,8.796248e+00
1.594200e+02,8.796408e+00
1.594300e+02,8.796569e+00
1.594400e+02,8.796729e+00
1.594500e+02,8.796890e+00
1.594600e+02,8.797050e+00
1.594700e+02,8.797211e+00
1.594800e+02,8.797371e+00
1.594900e+02,8.797532e+00
1.595000e+02,8.797692e+00
1.595100e+02,8.797852e+00
1.595200e+02,8.798013e+00
1.595300e+02,8.798173e+00
1.595400e+02,8.798334e+00
1.595500e+02,8.798494e+00
1.595600e+02,8.798654e+00
1.595700e+02,8.798815e+00
1.595800e+02,8.798975e+00
1.595900e+02,8.799135e+00
1.596000e+02,8.799296e+00
1.596100e+02,8.799456e+00
1.596200e+02,8.799616e+00
1.596300e+02,8.799777e+00
1.596400e+02,8.799937e+00
1.596500e+02,8.800097e+00
1.596600e+02,8.800258e+00
1.596700e+02,8.800418e+00
1.596800e+02,8.800578e+00
1.596900e+02,8.800739e+00
1.597000e+02,8.800899e+00
1.597100e+02,8.801059e+00
1.597200e+02,8.801219e+00
1.597300e+02,8.801380e+00
1.597400e+02,8.801540e+00
1.597500e+02,8.801700e+00
1.597600e+02,8.801860e+00
1.597700e+02,8.802021e+00
1.597800e+02,8.802181e+00
1.597900e+02,8.802341e+00
1.598000e+02,8.802501e+00
1.598100e+02,8.802661e+00
1.598200e+02,8.802822e+00
1.598300e+02,8.802982e+00
1.598400e+02,8.803142e+00
1.598500e+02,8.803302e+00
1.598600e+02,8.803462e+00
1.598700e+02,8.803622e+00
1.598800e+02,8.803783e+00
1.598900e+02,8.803943e+00
1.599000e+02,8.804103e+00
1.599100e+02,8.804263e+00
1.599200e+02,8.804423e+00
1.599300e+02,8.804583e+00
1.599400e+02,8.804743e+00
1.599500e+02,8.804903e+00
1.599600e+02,8.805064e+00
1.599700e+02,8.805224e+00
1.599800e+02,8.805384e+00
1.599900e+02,8.805544e+00
1.600000e+02,8.805704e+00
1.600100e+02,8.805864e+00
1.600200e+02,8.806024e+00
1.600300e+02,8.806184e+00
1.600400e+02,8.806344e+00
1.600500e+02,8.806504e+00
1.600600e+02,8.806664e+00
1.600700e+02,8.806824e+00
1.600800e+02,8.806984e+00
1.600900e+02,8.807144e+00
1.601000e+02,8.807304e+00
1.601100e+02,8.807464e+00
1.601200e+02,8.807624e+00
1.601300e+02,8.807784e+00
1.601400e+02,8.807944e+00
1.601500e+02,8.808104e+00
1.601600e+02,8.808264e+00
1.601700e+02,8.808424e+00
1.601800e+02,8.808584e+00
1.601900e+02,8.808744e+00
1.602000e+02,8.808904e+00
1.602100e+02,8.809064e+00
1.602200e+02,8.809224e+00
1.602300e+02,8.809383e+00
1.602400e+02,8.809543e+00
1.602500e+02,8.809703e+00
1.602600e+02,8.809863e+00
1.602700e+02,8.810023e+00
1.602800e+02,8.810183e+00
1.602900e+02,8.810343e+00
1.603000e+02,8.810503e+00
1.603100e+02,8.810662e+00
1.603200e+02,8.810822e+00
1.603300e+02,8.810982e+00
1.603400e+02,8.811142e+00
1.603500e+02,8.811302e+00
1.603600e+02,8.811461e+00
1.603700e+02,8.811621e+00
1.603800e+02,8.811781e+00
1.603900e+02,8.811941e+00
1.604000e+02,8.812101e+00
1.604100e+02,8.812260e+00
1.604200e+02,8.812420e+00
1.604300e+02,8.812580e+00
1.604400e+02,8.812740e+00
1.604500e+02,8.812899e+00
1.604600e+02,8.813059e+00
1.604700e+02,8.813219e+00
1.604800e+02,8.813379e+00
1.604900e+02,8.813538e+00
1.605000e+02,8.813698e+00
1.605100e+02,8.813858e+00
1.605200e+02,8.814017e+00
1.605300e+02,8.814177e+00
1.605400e+02,8.814337e+00
1.605500e+02,8.814497e+00
1.605600e+02,8.814656e+00
1.605700e+02,8.814816e+00
1.605800e+02,8.814976e+00
1.605900e+02,8.815135e+00
1.606000e+02,8.815295e+00
1.606100e+02,8.815454e+00
1.606200e+02,8.815614e+00
1.606300e+02,8.815774e+00
1.606400e+02,8.815933e+00
1.606500e+02,8.816093e+00
1.606600e+02,8.816252e+00
1.606700e+02,8.816412e+00
1.606800e+02,8.816572e+00
1.606900e+02,8.816731e+00
1.607000e+02,8.816891e+00
1.607100e+02,8.817050e+00
1.607200e+02,8.817210e+00
1.607300e+02,8.817369e+00
1.607400e+02,8.817529e+00
1.607500e+02,8.817689e+00
1.607600e+02,8.817848e+00
1.607700e+02,8.818008e+00
1.607800e+02,8.818167e+00
1.607900e+02,8.818327e+00
1.608000e+02,8.818486e+00
1.608100e+02,8.818646e+00
1.608200e+02,8.818805e+00
1.608300e+02,8.818965e+00
1.608400e+02,8.819124e+00
1.608500e+02,8.819284e+00
1.608600e+02,8.819443e+00
1.608700e+02,8.819602e+00
1.608800e+02,8.819762e+00
1.608900e+02,8.819921e+00
1.609000e+02,8.820081e+00
1.609100e+02,8.820240e+00
1.609200e+02,8.820400e+00
1.609300e+02,8.820559e+00
1.609400e+02,8.820718e+00
1.609500e+02,8.820878e+00
1.609600e+02,8.821037e+00
1.609700e+02,8.821197e+00
1.609800e+02,8.821356e+00
1.609900e+02,8.821515e+00
1.610000e+02,8.821675e+00
1.610100e+02,8.821834e+00
1.610200e+02,8.821993e+00
1.610300e+02,8.822153e+00
1.610400e+02,8.822312e+00
